S/N,TARIFF NAME,PRICE,TARIFF_TYPE
3263,TB Gold (Quantiferon) (Gamma Interferon for TB),25000.0,LABORATORY
3264,Helicobacter pylori -[Stool Ag],7000.0,LABORATORY
3265,Helicobacter Pylori - IgA antibodies - [Serum],9500.0,LABORATORY
3266,Helicobacter Pylori - IgG antibodies - [Serum],22500.0,LABORATORY
3267,Creatinine Phospho-Kinase (CPK),8000.0,LABORATORY
3268,Troponin I,8000.0,LABORATORY
3269,CK-MB (MB fraction of Creatinine Kinase) - [Serum],8000.0,LABORATORY
3270,Myoglobin CLIA - [Serum],8000.0,LABORATORY
3271,Myoglobin CLIA - [Urine Spot],8000.0,LABORATORY
3272,Cardiac markers,15000.0,LABORATORY
3273,Troponin T,8000.0,LABORATORY
3274,"Peritoneal fluid, Routine examination (Basic) - [Peritoneal fluid]",2000.0,LABORATORY
3275,"pH - [Any Body Fluid, specify]",2000.0,LABORATORY
3276,"Stool, reducing substances and pH - [Stool]",3000.0,LABORATORY
3277,"Sugar, urine - [Urine, spot]",2000.0,LABORATORY
3278,URINALYSIS,2000.0,LABORATORY
3279,"Urine reducing substances, (paediatric) - [Urine, spot]",2000.0,LABORATORY
3280,"Urobilinogen, urine (Qualitative) - [Urine, spot]",700.0,LABORATORY
3281,C.S.F GLUCOSE,1000.0,LABORATORY
3282,C.S.F PROTEIN,1000.0,LABORATORY
3283,CSF PROTEIN,1000.0,LABORATORY
3284,Arterial blood gases (ABG),4500.0,LABORATORY
3285,Triglycerides - [Body fluid],4000.0,LABORATORY
3286,Triglycerides - [Serum],4000.0,LABORATORY
3287,"Triglycerides - [Urine, spot]",4000.0,LABORATORY
3288,Cholesterol (Total) - [Body Fluid],4000.0,LABORATORY
3289,Cholesterol (Total) - [Serum],4000.0,LABORATORY
3290,Cholesterol (Total) - [Spot urine],4000.0,LABORATORY
3291,Cholesterol-HDL - [Serum],4000.0,LABORATORY
3292,"Cholesterol-HDL , Direct",4000.0,LABORATORY
3293,Cholesterol-LDL - [Serum],4000.0,LABORATORY
3294,"Cholesterol-LDL, Direct",4000.0,LABORATORY
3295,Lipoprotein(a) - [Serum],7000.0,LABORATORY
3296,FULL LIPID PROFILE,11500.0,LABORATORY
3297,"Lipid Profile LDL, HDL, Triglycerides, Total Cholesterol, VLDL & Cholesterol:HDL ratio",13000.0,LABORATORY
3298,LITHIUM LEVEL,4000.0,LABORATORY
3299,CYCLOSPORIN ASSAY,9000.0,LABORATORY
3300,TACROLIMUS ASSAY,10000.0,LABORATORY
3301,Drug Substance Abuse Panel 8 parameters,14000.0,LABORATORY
3302,Drug Substance Abuse Panel 10 parameters,19000.0,LABORATORY
3303,Drug Substance Abuse Panel 5 parameters,12000.0,LABORATORY
3304,Drug Substance Abuse Qualitative,5000.0,LABORATORY
3305,Bicarbonate - [Serum],3500.0,LABORATORY
3306,Bicarbonate - [Serum/Plasma],3500.0,LABORATORY
3307,CHLORIDE,3500.0,LABORATORY
3308,Chlorides - [24hrs urine],2000.0,LABORATORY
3309,Chlorides - [Any Body Fluid],2000.0,LABORATORY
3310,Chlorides - [Serum],3500.0,LABORATORY
3311,Chlorides - [Spot urine],2000.0,LABORATORY
3312,INORGANIC PHOSPHATE,2000.0,LABORATORY
3313,MAGNESIUM,3500.0,LABORATORY
3314,Magnesium - [Serum],3500.0,LABORATORY
3315,Magnesium - [Serum],3500.0,LABORATORY
3316,"Magnesium - [Urine, 24 hours]",2000.0,LABORATORY
3317,"Magnesium - [Urine, 24 hours]",2000.0,LABORATORY
3318,"Magnesium - [Urine, spot]",2000.0,LABORATORY
3319,"Magnesium - [Urine, spot]",2000.0,LABORATORY
3320,PHOSPHATE,3500.0,LABORATORY
3321,Phosphorus - [Serum],2000.0,LABORATORY
3322,"Phosphorus - [urine, 24 hrs]",2000.0,LABORATORY
3323,"Phosphorus - [Urine, spot]",2000.0,LABORATORY
3324,"Phosphorus, inorganic - [Serum]",2000.0,LABORATORY
3325,"Phosphorus, inorganic - [Urine, 24 hours]",2000.0,LABORATORY
3326,"Phosphorus, inorganic - [Urine, spot]",2000.0,LABORATORY
3327,POTASSIUM,2000.0,LABORATORY
3328,"Potassium - [Urine, 24 hours]",2000.0,LABORATORY
3329,"Potassium - [Urine, spot]",2000.0,LABORATORY
3330,SODIUM,3500.0,LABORATORY
3331,Sodium - [Body fluid],3500.0,LABORATORY
3332,Sodium - [Serum],3500.0,LABORATORY
3333,"Sodium - [Urine, 24h]",2000.0,LABORATORY
3334,"Sodium - [Urine, spot]",2000.0,LABORATORY
3335,"Electrolytes (Sodium, Potassium, Chloride, bicarbonates) [Serum]",6500.0,LABORATORY
3336,"Electrolytes (Sodium, Potassium, Chloride, bicarbonates) [Urine, 24 hours]",6500.0,LABORATORY
3337,"Electrolytes (Sodium, Potassium, Chloride, bicarbonates) [Urine, spot]",6500.0,LABORATORY
3338,Ionised calcium - [Serum],4000.0,LABORATORY
3339,"Stone screening profile : Calcium, Magnesium, Uric Acid, Oxalate, Citrate, Phosphorous",3000.0,LABORATORY
3340,Corrected calcium,2000.0,LABORATORY
3341,Calcium - [Serum],3500.0,LABORATORY
3342,"Calcium - [Urine, 24 hours]",2000.0,LABORATORY
3343,Calcium - [Urine],3500.0,LABORATORY
3344,FULL ELECTROLYTES,11500.0,LABORATORY
3345,Blood Sugar Fasting - [Plasma],3000.0,LABORATORY
3346,Blood Sugar Post Prandial - [Plasma],3000.0,LABORATORY
3347,Blood Sugar Random - [Plasma],3000.0,LABORATORY
3348,"Glucose - [Plasma, Urine]",2000.0,LABORATORY
3349,Glucose - [Spot Urine],2000.0,LABORATORY
3350,Glucose (CSF),2000.0,LABORATORY
3351,"Glucose in body fluids - Ascitic, synovial, CSF, urine, plasma, and pericardial.",2000.0,LABORATORY
3352,Blood Sugar (FBS + 2HPP Glucose) - [Plasma],6500.0,LABORATORY
3353,GLUCOSE TOLERANCE TEST (GTT),14500.0,LABORATORY
3354,Glycated Haemoglobin (HbA1c) - [Blood],17500.0,LABORATORY
3355,24Hrs CREATININE CLEARANCE,2000.0,LABORATORY
3356,"Creatinine - [ urine, 24 hrs]",1500.0,LABORATORY
3357,Creatinine - [Body Fluid],1000.0,LABORATORY
3358,Creatinine - [Serum],4000.0,LABORATORY
3359,Creatinine - [Spot urine],1000.0,LABORATORY
3360,"Creatinine Clearance Test - [Serum, urine-24hrs]",2300.0,LABORATORY
3361,CREATININE CLEARANCE TEST(Urine Spot),2300.0,LABORATORY
3362,UREA,3500.0,LABORATORY
3363,Urea - [Pericardial fluid],1000.0,LABORATORY
3364,Urea - [Serum],3500.0,LABORATORY
3365,"Urea - [Urine, 24hrs]",2300.0,LABORATORY
3366,Urea any fluid,1000.0,LABORATORY
3367,URIC ACID,2500.0,LABORATORY
3368,"Uric Acid - [Urine,24Hrs]",2300.0,LABORATORY
3369,Uric Acid - [Urine],1000.0,LABORATORY
3370,Uric acid (Body Fluid),1000.0,LABORATORY
3371,Uric Acid (Urine spot),1000.0,LABORATORY
3372,Uric Acid serum,2500.0,LABORATORY
3373,Albumin/Creatinine Ratio(ACR) - [24hr Urine],1000.0,LABORATORY
3374,Albumin/Creatinine Ratio(ACR) - [Urine spot),1000.0,LABORATORY
3375,eGFR - Estimated Glomerular Filtration Rate –[Serum],1000.0,LABORATORY
3376,BUN (Blood Urea Nitrogen) - [Pericardial fluid],1000.0,LABORATORY
3377,BUN (Blood Urea Nitrogen) - [Serum],1000.0,LABORATORY
3378,"BUN (Blood Urea Nitrogen) - [Urine, 24hrs]",2300.0,LABORATORY
3379,"Renal Function Tests = Electrolytes, Bicarbonate, Urea, Creatinine",13000.0,LABORATORY
3380,BILIBURIN TOTAL & DIRECT,6000.0,LABORATORY
3381,"Bilirubin (Total, Direct, Indirect) - [Serum]",6000.0,LABORATORY
3382,GLOBULIN,2000.0,LABORATORY
3383,SGOT (AST) - [Serum],4000.0,LABORATORY
3384,SGPT,4000.0,LABORATORY
3385,SGPT (ALT) - [Serum],4000.0,LABORATORY
3386,Alkaline Phosphatase - [Serum/Plasma],4000.0,LABORATORY
3387,ALT (SGPT) - [Serum],4000.0,LABORATORY
3388,"Ascitic fluid, Routine examination (Basic) - [Ascitic fluid]",1000.0,LABORATORY
3389,Gamma Glutamyl Transferase (GGT),1000.0,LABORATORY
3390,TOTAL RPOTEIN,4000.0,LABORATORY
3391,"Ascitic fluid, Routine examination, (Glucose,Protein,SAAG,PH,SG,Cell count)",5000.0,LABORATORY
3392,LIVER FUNCTION TEST,16000.0,LABORATORY
3393,Lipase - [Serum],2500.0,LABORATORY
3394,Lipase - [Urine],2700.0,LABORATORY
3395,Amylase - [Any Body fluid],2400.0,LABORATORY
3396,Amylase - [Ascitic fluid],2400.0,LABORATORY
3397,Amylase - [Pericardial Fluid],2400.0,LABORATORY
3398,Amylase - [Plueral Fluid],2400.0,LABORATORY
3399,Amylase - [Serum],2400.0,LABORATORY
3400,Amylase - [Serum/Plasma],2400.0,LABORATORY
3401,Amylase - [Sweat Fluid],2400.0,LABORATORY
3402,"Insulin, post prandial",3000.0,LABORATORY
3403,"C-PEPTIDE, 24-HOUR URINE",11500.0,LABORATORY
3404,"C-PEPTIDE, FASTING",10000.0,LABORATORY
3405,"C-PEPTIDE, POST PRANDIAL",10000.0,LABORATORY
3406,URINE 24HR TOTAL PROTEIN,4000.0,LABORATORY
3407,"Microalbumin - [Urine, 24 hours]",4500.0,LABORATORY
3408,"Microalbumin - [Urine, spot]",4000.0,LABORATORY
3409,"Proteins - [Any Body Fluid, specify]",2000.0,LABORATORY
3410,Proteins - [Ascitic fluid],1000.0,LABORATORY
3411,Proteins - [Body fluid],1000.0,LABORATORY
3412,Proteins - [CSF],1000.0,LABORATORY
3413,Proteins - [Pericardial fluid],1000.0,LABORATORY
3414,Proteins - [Peritoneal fluid],1000.0,LABORATORY
3415,Proteins - [Pleural fluid],1000.0,LABORATORY
3416,Proteins - [Serum],1000.0,LABORATORY
3417,Proteins - [Serum/Plasma],1000.0,LABORATORY
3418,Proteins - [Synovial Fluid],1000.0,LABORATORY
3419,"Proteins - [Urine, 24 hours]",1000.0,LABORATORY
3420,"Proteins - [Urine, 24 hours]",1000.0,LABORATORY
3421,Albumin - [Any Body fluid],1500.0,LABORATORY
3422,Albumin - [Ascitic fluid],1500.0,LABORATORY
3423,Albumin - [CSF],1500.0,LABORATORY
3424,Albumin - [Serum/Plasma],4000.0,LABORATORY
3425,"Albumin - [Urine, 24 hours]",1500.0,LABORATORY
3426,"Albumin, urine (Qualitative) - [Urine, spot]",750.0,LABORATORY
3427,"Pleural fluid, Routine examination, (Glucose,Protein,LDH,PH,SG,Cell count)",3000.0,LABORATORY
3428,"Folic acid , RBC",10000.0,LABORATORY
3429,"Folic acid, Serum",10000.0,LABORATORY
3430,Vitamin B-12,10000.0,LABORATORY
3431,"1,25 Dihydroxy Cholecalciferol (Vitamin D) - [Serum]",15000.0,LABORATORY
3432,25 Hydroxy Cholecalciferol (Vitamin D3) - [Serum],15000.0,LABORATORY
3433,SEMINAL FRUCTOSE,4000.0,LABORATORY
3434,Seminal Fluid Analysis (SFA) + Semen Culture,5000.0,LABORATORY
3435,Seminal Fluid Analysis (SFA),4500.0,LABORATORY
3436,Beta HCG - [Any Body fluid],4000.0,LABORATORY
3437,Pregnancy test qualitative Beta HCG - [Serum],2000.0,LABORATORY
3438,"Beta HCG - [Urine, 24hrs]",2500.0,LABORATORY
3439,"Pregnancy test qualitative Beta HCG - [Urine, spot]",1500.0,LABORATORY
3440,Free Beta HCG quantitative - [CLIA Serum],11000.0,LABORATORY
3441,SKIN SCRAPPING FOR FUNGI,3500.0,LABORATORY
3442,KOH mount,2000.0,LABORATORY
3443,"Basophils Count, absolute - [Blood]",1500.0,LABORATORY
3444,BLOOD PICTURE/FILM,1500.0,LABORATORY
3445,"Eosinophil detection - [Urine, spot]",5000.0,LABORATORY
3446,Cast Individual Allergens X 1,2690.0,LABORATORY
3447,Blood Group (ABO & Rh typing),2800.0,LABORATORY
3448,CROSS MATCHING & GROUPING,4000.0,LABORATORY
3449,CRP- C-Reactive Protein - [Serum],5000.0,LABORATORY
3450,Direct antiglobulin test (Direct Coombs) - [Blood],2500.0,LABORATORY
3451,GENOTYPE,2800.0,LABORATORY
3452,Sickling test - [Blood],2000.0,LABORATORY
3453,ANTI A/B HEAMOLYSIN,3000.0,LABORATORY
3454,Anti D (Rh) Antibody titre - [Serum],3000.0,LABORATORY
3455,G-6-PD SCREENING,3000.0,LABORATORY
3456,Indirect antiglobulin test (Indirect Coombs),4000.0,LABORATORY
3457,PROTEIN ELECTROPHORESIS,4000.0,LABORATORY
3458,Protein C Antigen - [Citrated plasma],2000.0,LABORATORY
3459,BLEEDING TIME,2000.0,LABORATORY
3460,CLOTTING TIME,500.0,LABORATORY
3461,D-Dimer Quantification,6500.0,LABORATORY
3462,D-Dimer Quantification - [Citrated Plasma],6500.0,LABORATORY
3463,Fibrinogen,8000.0,LABORATORY
3464,Protein C Activity Functional [Citrated plasma],20000.0,LABORATORY
3465,PROTHROMBIN TIME (PT) [Citrated plasma],2200.0,LABORATORY
3466,"TT -Thrombin time , plasma - [Plasma]",3000.0,LABORATORY
3467,aPTT- Activated Partial Thromboplastin - [Citrated Plasma],2500.0,LABORATORY
3468,PTT-Partial Thromboplastin Time - [Plasma],2300.0,LABORATORY
3469,PTTK-Partial Thromboplastin Time - [Plasma],2300.0,LABORATORY
3470,Factor V Leiden,28100.0,LABORATORY
3471,MCH - mean cell heamoglobin,1500.0,LABORATORY
3472,MCHC - mean cell heamoglobin concentration,1500.0,LABORATORY
3473,MCV - mean cell volume,4000.0,LABORATORY
3474,Absolute Basophils Count - [Blood],1500.0,LABORATORY
3475,Absolute Eosinophils Count - [Blood],1500.0,LABORATORY
3476,Absolute Granulocyte Count - [Blood],1500.0,LABORATORY
3477,Absolute Lymphocyte Count - [Blood],1500.0,LABORATORY
3478,Absolute Monocyte Count - [Blood],1500.0,LABORATORY
3479,Absolute Neutrophils Count - [Blood],1500.0,LABORATORY
3480,Absolute Reticulocyte Count - [Blood],1500.0,LABORATORY
3481,Haemoglobin HB,3000.0,LABORATORY
3482,Leucocyte (WBC) : Total and Differential Counts - [Blood],4000.0,LABORATORY
3483,PCV,2500.0,LABORATORY
3484,PDW -Platelet Distribution Width - [Blood],1500.0,LABORATORY
3485,PLATELET COUNT,2500.0,LABORATORY
3486,RBC - Red Blood Cell (Erythrocyte) count - [Blood],2500.0,LABORATORY
3487,RDW - Red Cell Distribution width - [Blood],1500.0,LABORATORY
3488,RECTICULOCYTES COUNT,1500.0,LABORATORY
3489,WBC DIFFERENTIAL,2000.0,LABORATORY
3490,WBC TOTAL,2000.0,LABORATORY
3491,CD4 (Helper T Cell marker) - [EDTA-Blood],2500.0,LABORATORY
3492,MPV -Mean Platelet Volume - [Blood],1500.0,LABORATORY
3493,FBC CBC-Complete Blood Count (Haemogram) - [Blood],4500.0,LABORATORY
3494,CBC + ESR (Complete Blood Count + Erythrocyte Sedimentation Rate,3500.0,LABORATORY
3495,Erythrocyte Sedimentation Rate (ESR),1000.0,LABORATORY
3496,C-Reactive Protein(CRP),4000.0,LABORATORY
3497,Ferritin - [Serum],8000.0,LABORATORY
3498,Iron - [Serum],4000.0,LABORATORY
3499,"Iron - [Urine, 24 hours]",4000.0,LABORATORY
3500,Iron binding capacity (TIBC) Direct - [Serum],4000.0,LABORATORY
3501,"Iron Studies (Iron, TIBC, Transferrin saturation)",12000.0,LABORATORY
3502,Transferrin saturation,5000.0,LABORATORY
3503,OSMOTIC FRAGILITY TEST,1000.0,LABORATORY
3504,Peripheral smear examination by Haematologist,3500.0,LABORATORY
3505,"Stool, occult blood - [Stool]",1000.0,LABORATORY
3506,"CORTISOL, SERUM (EVENING SAMPLE)",4700.0,LABORATORY
3507,"CORTISOL, SERUM (MORNING SAMPLE)",4700.0,LABORATORY
3508,"SHORT STATURE (FSH, LH, GH, T4)",2000.0,LABORATORY
3509,17 Hydroxy-progesterone - [Serum],11000.0,LABORATORY
3510,Cortisol - [Saliva],4300.0,LABORATORY
3511,Cortisol - [Serum],4300.0,LABORATORY
3512,"Cortisol - [Urine, 24 hours]",8000.0,LABORATORY
3513,"Insulin Fasting, Random, Post Pandrial serum",3000.0,LABORATORY
3514,"Insulin Random, Post Pandrial serum",3000.0,LABORATORY
3515,Free T3 (Free Tri-iodothyronine) - [Serum],6000.0,LABORATORY
3516,Total T3 (Tri-iodothyronine) - [Serum],6000.0,LABORATORY
3517,Free T4 (Free Thyroxine) - [Serum],6000.0,LABORATORY
3518,Total T4 (Thyroxine) - [Serum],5500.0,LABORATORY
3519,ATA - Anti Thyroglobulin Antibody - [CSF],23000.0,LABORATORY
3520,ATA - Anti Thyroglobulin Antibody - [Serum],23000.0,LABORATORY
3521,Thyroglobulin - [Serum],23000.0,LABORATORY
3522,Thyroid Stimulating Hormone (TSH) - [Serum],11500.0,LABORATORY
3523,"THYROID PANEL I (T3, T4)",11500.0,LABORATORY
3524,"THYROID PANEL II (T3, T4, TSH)",17500.0,LABORATORY
3525,Thyroid function test,19500.0,LABORATORY
3526,"PITUARY PANEL II (FSH, GH, IH, PRL, TSH)",40000.0,LABORATORY
3527,"PITUARY PANEL 1 (CORTISOL, FSH, GH, IH, PRI, TSH)",44500.0,LABORATORY
3528,URINE MICROSCOPY,2500.0,LABORATORY
3529,"Stool, Routine Examination (Basic) - [Stool]",2500.0,LABORATORY
3530,Microfilaria Detection by Skin Snip,3500.0,LABORATORY
3531,QBC MALARIA CONCENTRATION AND FLUORESCENT STAINING,2000.0,LABORATORY
3532,Microscopy for TRYPANOSOMES,5000.0,LABORATORY
3533,Microscopy for LEISHMANIA,5000.0,LABORATORY
3534,Toxoplasma-IgM antibodies - [CSF],2500.0,LABORATORY
3535,Toxoplasma-IgM antibodies - [Serum],2500.0,LABORATORY
3536,Toxoplasma - IgM (Qualitative - [CSF],2500.0,LABORATORY
3537,Toxoplasma Avidity test - [Serum],5100.0,LABORATORY
3538,Toxoplasma - IgG (Qualitative) - [CSF],2500.0,LABORATORY
3539,MALARIA PARASITE (MP) RDT,2000.0,LABORATORY
3540,"Malaria Parasite Combo(Blood Film+ Antibody, IgG) [Blood]",2000.0,LABORATORY
3541,Malarial Parasite Thick and thin films - [Blood],2500.0,LABORATORY
3542,Cytology - [Body fluid],4000.0,LABORATORY
3543,Smear examination,2000.0,LABORATORY
3544,L.E CELLS,3000.0,LABORATORY
3545,FNAC - Cytological examination,4500.0,LABORATORY
3546,"Bone marrow aspiration, BMA (procedure + cytology)",12000.0,LABORATORY
3547,FNAC -Cytology examination and procedure,12500.0,LABORATORY
3548,PAP Smears for cytological examination only,8000.0,LABORATORY
3549,FNAC Procedure fee – (USS GUIDED),8000.0,LABORATORY
3550,ENDOMETRIAL BIOPSY,3000.0,LABORATORY
3551,Histology - Small Sample,8000.0,LABORATORY
3552,Histology - Medium Sample,10000.0,LABORATORY
3553,HISTOLOGY – Small sample requiring special stains,10000.0,LABORATORY
3554,Bone marrow biopsy (procedure only for the biopsy),15000.0,LABORATORY
3555,Histology - Large Sample,15000.0,LABORATORY
3556,Histology - Large & Complex sample,20000.0,LABORATORY
3557,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - BONE,45000.0,LABORATORY
3558,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - BREAST,45000.0,LABORATORY
3559,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - PROSTATE,45000.0,LABORATORY
3560,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - SKIN,45000.0,LABORATORY
3561,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - TESTIS,45000.0,LABORATORY
3562,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY – SUPERFICIAL MASS,45000.0,LABORATORY
3563,"Immunohistochemistry – ER, PR, Her -",9000.0,LABORATORY
3564,Kras Immune Test,27475.0,LABORATORY
3565,"Acid Phosphatase, prostatic fraction",7000.0,LABORATORY
3566,"Acid Phosphatase, total",3500.0,LABORATORY
3567,"Acid phosphatase, total and prostatic fraction",8000.0,LABORATORY
3568,"Beta-2-microglobulin - [Urine, spot]",5000.0,LABORATORY
3569,Beta-2-Microglobulin [CSF],5000.0,LABORATORY
3570,Beta-2-Microglobulin CLIA - [Serum],14000.0,LABORATORY
3571,Beta-2-Microglobulin CLIA - [Urine Spot],14000.0,LABORATORY
3572,AFP-Alpha Feto Protein - [Serum],5500.0,LABORATORY
3573,CEA -Carcino Embryonic Antigen - [Body Fluid],3200.0,LABORATORY
3574,CEA -Carcino Embryonic Antigen - [Serum],3200.0,LABORATORY
3575,Free PSA (Prostate Specific Antigen-Free molecule) - [Serum],8000.0,LABORATORY
3576,LDH-Lactate Dehydrogenas]- [Any Body Fluid],5500.0,LABORATORY
3577,"PSA -Prostate specific antigen, total - [Serum]",12000.0,LABORATORY
3578,"CA 19-9 (G.IT, PANCREAS)",6500.0,LABORATORY
3579,"CA- 125 (Cancer Antigen-125), - [Serum]",6500.0,LABORATORY
3580,"CA- 15.3 (Cancer Antigen 15.3), - [Serum]",6500.0,LABORATORY
3581,CA- 19.9 (Cancer Antigen 19.9) - [Serum],6500.0,LABORATORY
3582,VMA,25000.0,LABORATORY
3583,"CEA (GIT, LUNG, BREAST cancer)",3000.0,LABORATORY
3584,DHEAS-DihydroepiAndrostenedione Sulphate,25000.0,LABORATORY
