TYPE,TOTAL,TARIFF_TYPE,S/N,TARIFF NAME,PRICE
,,LABORATORY,3356,Blood Sugar Post Prandial - [Plasma],3000.0
,,LABORATORY,3357,Blood Sugar Random - [Plasma],3000.0
,,LABORATORY,3358,"Glucose - [Plasma, Urine]",2000.0
,,LABORATORY,3359,Glucose - [Spot Urine],2000.0
,,LABORATORY,3360,Glucose (CSF),2000.0
,,LABORATORY,3361,"Glucose in body fluids - Ascitic, synovial, CSF, urine, plasma, and pericardial.",2000.0
,,LABORATORY,3362,Blood Sugar (FBS + 2HPP Glucose) - [Plasma],6500.0
,,LABORATORY,3363,GLUCOSE TOLERANCE TEST (GTT),14500.0
,,LABORATORY,3364,Glycated Haemoglobin (HbA1c) - [Blood],17500.0
,,LABORATORY,3365,24Hrs CREATININE CLEARANCE,2000.0
,,LABORATORY,3366,"Creatinine - [ urine, 24 hrs]",1500.0
,,LABORATORY,3367,Creatinine - [Body Fluid],1000.0
,,LABORATORY,3368,Creatinine - [Serum],4000.0
,,LABORATORY,3369,Creatinine - [Spot urine],1000.0
,,LABORATORY,3370,"Creatinine Clearance Test - [Serum, urine-24hrs]",2300.0
,,LABORATORY,3371,CREATININE CLEARANCE TEST(Urine Spot),2300.0
,,LABORATORY,3372,UREA,3500.0
,,LABORATORY,3373,Urea - [Pericardial fluid],1000.0
,,LABORATORY,3374,Urea - [Serum],3500.0
,,LABORATORY,3375,"Urea - [Urine, 24hrs]",2300.0
,,LABORATORY,3376,Urea any fluid,1000.0
,,LABORATORY,3377,URIC ACID,2500.0
,,LABORATORY,3378,"Uric Acid - [Urine,24Hrs]",2300.0
,,LABORATORY,3379,Uric Acid - [Urine],1000.0
,,LABORATORY,3380,Uric acid (Body Fluid),1000.0
,,LABORATORY,3381,Uric Acid (Urine spot),1000.0
,,LABORATORY,3382,Uric Acid serum,2500.0
,,LABORATORY,3383,Albumin/Creatinine Ratio(ACR) - [24hr Urine],1000.0
,,LABORATORY,3384,Albumin/Creatinine Ratio(ACR) - [Urine spot),1000.0
,,LABORATORY,3385,eGFR - Estimated Glomerular Filtration Rate –[Serum],1000.0
,,LABORATORY,3386,BUN (Blood Urea Nitrogen) - [Pericardial fluid],1000.0
,,LABORATORY,3387,BUN (Blood Urea Nitrogen) - [Serum],1000.0
,,LABORATORY,3388,"BUN (Blood Urea Nitrogen) - [Urine, 24hrs]",2300.0
,,LABORATORY,3389,"Renal Function Tests = Electrolytes, Bicarbonate, Urea, Creatinine",13000.0
,,LABORATORY,3390,BILIBURIN TOTAL & DIRECT,6000.0
,,LABORATORY,3391,"Bilirubin (Total, Direct, Indirect) - [Serum]",6000.0
,,LABORATORY,3392,GLOBULIN,2000.0
,,LABORATORY,3393,SGOT (AST) - [Serum],4000.0
,,LABORATORY,3394,SGPT,4000.0
,,LABORATORY,3395,SGPT (ALT) - [Serum],4000.0
,,LABORATORY,3396,Alkaline Phosphatase - [Serum/Plasma],4000.0
,,LABORATORY,3397,ALT (SGPT) - [Serum],4000.0
,,LABORATORY,3398,"Ascitic fluid, Routine examination (Basic) - [Ascitic fluid]",1000.0
,,LABORATORY,3399,Gamma Glutamyl Transferase (GGT),1000.0
,,LABORATORY,3400,TOTAL RPOTEIN,4000.0
,,LABORATORY,3401,"Ascitic fluid, Routine examination, (Glucose,Protein,SAAG,PH,SG,Cell count)",5000.0
,,LABORATORY,3402,LIVER FUNCTION TEST,16000.0
,,LABORATORY,3403,Lipase - [Serum],2500.0
,,LABORATORY,3404,Lipase - [Urine],2700.0
,,LABORATORY,3405,Amylase - [Any Body fluid],2400.0
,,LABORATORY,3406,Amylase - [Ascitic fluid],2400.0
,,LABORATORY,3407,Amylase - [Pericardial Fluid],2400.0
,,LABORATORY,3408,Amylase - [Plueral Fluid],2400.0
,,LABORATORY,3409,Amylase - [Serum],2400.0
,,LABORATORY,3410,Amylase - [Serum/Plasma],2400.0
,,LABORATORY,3411,Amylase - [Sweat Fluid],2400.0
,,LABORATORY,3412,"Insulin, post prandial",3000.0
,,LABORATORY,3413,"C-PEPTIDE, 24-HOUR URINE",11500.0
,,LABORATORY,3414,"C-PEPTIDE, FASTING",10000.0
,,LABORATORY,3415,"C-PEPTIDE, POST PRANDIAL",10000.0
,,LABORATORY,3416,URINE 24HR TOTAL PROTEIN,4000.0
,,LABORATORY,3417,"Microalbumin - [Urine, 24 hours]",4500.0
,,LABORATORY,3418,"Microalbumin - [Urine, spot]",4000.0
,,LABORATORY,3419,"Proteins - [Any Body Fluid, specify]",2000.0
,,LABORATORY,3420,Proteins - [Ascitic fluid],1000.0
,,LABORATORY,3421,Proteins - [Body fluid],1000.0
,,LABORATORY,3422,Proteins - [CSF],1000.0
,,LABORATORY,3423,Proteins - [Pericardial fluid],1000.0
,,LABORATORY,3424,Proteins - [Peritoneal fluid],1000.0
,,LABORATORY,3425,Proteins - [Pleural fluid],1000.0
,,LABORATORY,3426,Proteins - [Serum],1000.0
,,LABORATORY,3427,Proteins - [Serum/Plasma],1000.0
,,LABORATORY,3428,Proteins - [Synovial Fluid],1000.0
,,LABORATORY,3429,"Proteins - [Urine, 24 hours]",1000.0
,,LABORATORY,3430,"Proteins - [Urine, 24 hours]",1000.0
,,LABORATORY,3431,Albumin - [Any Body fluid],1500.0
,,LABORATORY,3432,Albumin - [Ascitic fluid],1500.0
,,LABORATORY,3433,Albumin - [CSF],1500.0
,,LABORATORY,3434,Albumin - [Serum/Plasma],4000.0
,,LABORATORY,3435,"Albumin - [Urine, 24 hours]",1500.0
,,LABORATORY,3436,"Albumin, urine (Qualitative) - [Urine, spot]",750.0
,,LABORATORY,3437,"Pleural fluid, Routine examination, (Glucose,Protein,LDH,PH,SG,Cell count)",3000.0
,,LABORATORY,3438,"Folic acid , RBC",10000.0
,,LABORATORY,3439,"Folic acid, Serum",10000.0
,,LABORATORY,3440,Vitamin B-12,10000.0
,,LABORATORY,3441,"1,25 Dihydroxy Cholecalciferol (Vitamin D) - [Serum]",15000.0
,,LABORATORY,3442,25 Hydroxy Cholecalciferol (Vitamin D3) - [Serum],15000.0
,,LABORATORY,3443,SEMINAL FRUCTOSE,4000.0
,,LABORATORY,3444,Seminal Fluid Analysis (SFA) + Semen Culture,5000.0
,,LABORATORY,3445,Seminal Fluid Analysis (SFA),4500.0
,,LABORATORY,3446,Beta HCG - [Any Body fluid],4000.0
,,LABORATORY,3447,Pregnancy test qualitative Beta HCG - [Serum],2000.0
,,LABORATORY,3448,"Beta HCG - [Urine, 24hrs]",2500.0
,,LABORATORY,3449,"Pregnancy test qualitative Beta HCG - [Urine, spot]",1500.0
,,LABORATORY,3450,Free Beta HCG quantitative - [CLIA Serum],11000.0
,,LABORATORY,3451,SKIN SCRAPPING FOR FUNGI,3500.0
,,LABORATORY,3452,KOH mount,2000.0
,,LABORATORY,3453,"Basophils Count, absolute - [Blood]",1500.0
,,LABORATORY,3454,BLOOD PICTURE/FILM,1500.0
,,LABORATORY,3455,"Eosinophil detection - [Urine, spot]",5000.0
,,LABORATORY,3456,Cast Individual Allergens X 1,2690.0
,,LABORATORY,3457,Blood Group (ABO & Rh typing),2800.0
,,LABORATORY,3458,CROSS MATCHING & GROUPING,4000.0
,,LABORATORY,3459,CRP- C-Reactive Protein - [Serum],5000.0
,,LABORATORY,3460,Direct antiglobulin test (Direct Coombs) - [Blood],2500.0
,,LABORATORY,3461,GENOTYPE,2800.0
,,LABORATORY,3462,Sickling test - [Blood],2000.0
,,LABORATORY,3463,ANTI A/B HEAMOLYSIN,3000.0
,,LABORATORY,3464,Anti D (Rh) Antibody titre - [Serum],3000.0
,,LABORATORY,3465,G-6-PD SCREENING,3000.0
,,LABORATORY,3466,Indirect antiglobulin test (Indirect Coombs),4000.0
,,LABORATORY,3467,PROTEIN ELECTROPHORESIS,4000.0
,,LABORATORY,3468,Protein C Antigen - [Citrated plasma],2000.0
,,LABORATORY,3469,BLEEDING TIME,2000.0
,,LABORATORY,3470,CLOTTING TIME,500.0
,,LABORATORY,3471,D-Dimer Quantification,6500.0
,,LABORATORY,3472,D-Dimer Quantification - [Citrated Plasma],6500.0
,,LABORATORY,3473,Fibrinogen,8000.0
,,LABORATORY,3474,Protein C Activity Functional [Citrated plasma],20000.0
,,LABORATORY,3475,PROTHROMBIN TIME (PT) [Citrated plasma],2200.0
,,LABORATORY,3476,"TT -Thrombin time , plasma - [Plasma]",3000.0
,,LABORATORY,3477,aPTT- Activated Partial Thromboplastin - [Citrated Plasma],2500.0
,,LABORATORY,3478,PTT-Partial Thromboplastin Time - [Plasma],2300.0
,,LABORATORY,3479,PTTK-Partial Thromboplastin Time - [Plasma],2300.0
,,LABORATORY,3480,Factor V Leiden,28100.0
,,LABORATORY,3481,MCH - mean cell heamoglobin,1500.0
,,LABORATORY,3482,MCHC - mean cell heamoglobin concentration,1500.0
,,LABORATORY,3483,MCV - mean cell volume,4000.0
,,LABORATORY,3484,Absolute Basophils Count - [Blood],1500.0
,,LABORATORY,3485,Absolute Eosinophils Count - [Blood],1500.0
,,LABORATORY,3486,Absolute Granulocyte Count - [Blood],1500.0
,,LABORATORY,3487,Absolute Lymphocyte Count - [Blood],1500.0
,,LABORATORY,3488,Absolute Monocyte Count - [Blood],1500.0
,,LABORATORY,3489,Absolute Neutrophils Count - [Blood],1500.0
,,LABORATORY,3490,Absolute Reticulocyte Count - [Blood],1500.0
,,LABORATORY,3491,Haemoglobin HB,3000.0
,,LABORATORY,3492,Leucocyte (WBC) : Total and Differential Counts - [Blood],4000.0
,,LABORATORY,3493,PCV,2500.0
,,LABORATORY,3494,PDW -Platelet Distribution Width - [Blood],1500.0
,,LABORATORY,3495,PLATELET COUNT,2500.0
,,LABORATORY,3496,RBC - Red Blood Cell (Erythrocyte) count - [Blood],2500.0
,,LABORATORY,3497,RDW - Red Cell Distribution width - [Blood],1500.0
,,LABORATORY,3498,RECTICULOCYTES COUNT,1500.0
,,LABORATORY,3499,WBC DIFFERENTIAL,2000.0
,,LABORATORY,3500,WBC TOTAL,2000.0
,,LABORATORY,3501,CD4 (Helper T Cell marker) - [EDTA-Blood],2500.0
,,LABORATORY,3502,MPV -Mean Platelet Volume - [Blood],1500.0
,,LABORATORY,3503,FBC CBC-Complete Blood Count (Haemogram) - [Blood],4500.0
,,LABORATORY,3504,CBC + ESR (Complete Blood Count + Erythrocyte Sedimentation Rate,3500.0
,,LABORATORY,3505,Erythrocyte Sedimentation Rate (ESR),1000.0
,,LABORATORY,3506,C-Reactive Protein(CRP),4000.0
,,LABORATORY,3507,Ferritin - [Serum],8000.0
,,LABORATORY,3508,Iron - [Serum],4000.0
,,LABORATORY,3509,"Iron - [Urine, 24 hours]",4000.0
,,LABORATORY,3510,Iron binding capacity (TIBC) Direct - [Serum],4000.0
,,LABORATORY,3511,"Iron Studies (Iron, TIBC, Transferrin saturation)",12000.0
,,LABORATORY,3512,Transferrin saturation,5000.0
,,LABORATORY,3513,OSMOTIC FRAGILITY TEST,1000.0
,,LABORATORY,3514,Peripheral smear examination by Haematologist,3500.0
,,LABORATORY,3515,"Stool, occult blood - [Stool]",1000.0
,,LABORATORY,3516,"CORTISOL, SERUM (EVENING SAMPLE)",4700.0
,,LABORATORY,3517,"CORTISOL, SERUM (MORNING SAMPLE)",4700.0
,,LABORATORY,3518,"SHORT STATURE (FSH, LH, GH, T4)",2000.0
,,LABORATORY,3519,17 Hydroxy-progesterone - [Serum],11000.0
,,LABORATORY,3520,Cortisol - [Saliva],4300.0
,,LABORATORY,3521,Cortisol - [Serum],4300.0
,,LABORATORY,3522,"Cortisol - [Urine, 24 hours]",8000.0
,,LABORATORY,3523,"Insulin Fasting, Random, Post Pandrial serum",3000.0
,,LABORATORY,3524,"Insulin Random, Post Pandrial serum",3000.0
,,LABORATORY,3525,Free T3 (Free Tri-iodothyronine) - [Serum],6000.0
,,LABORATORY,3526,Total T3 (Tri-iodothyronine) - [Serum],6000.0
,,LABORATORY,3527,Free T4 (Free Thyroxine) - [Serum],6000.0
,,LABORATORY,3528,Total T4 (Thyroxine) - [Serum],5500.0
,,LABORATORY,3529,ATA - Anti Thyroglobulin Antibody - [CSF],23000.0
,,LABORATORY,3530,ATA - Anti Thyroglobulin Antibody - [Serum],23000.0
,,LABORATORY,3531,Thyroglobulin - [Serum],23000.0
,,LABORATORY,3532,Thyroid Stimulating Hormone (TSH) - [Serum],11500.0
,,LABORATORY,3533,"THYROID PANEL I (T3, T4)",11500.0
,,LABORATORY,3534,"THYROID PANEL II (T3, T4, TSH)",17500.0
,,LABORATORY,3535,Thyroid function test,19500.0
,,LABORATORY,3536,"PITUARY PANEL II (FSH, GH, IH, PRL, TSH)",40000.0
,,LABORATORY,3537,"PITUARY PANEL 1 (CORTISOL, FSH, GH, IH, PRI, TSH)",44500.0
,,LABORATORY,3538,URINE MICROSCOPY,2500.0
,,LABORATORY,3539,"Stool, Routine Examination (Basic) - [Stool]",2500.0
,,LABORATORY,3540,Microfilaria Detection by Skin Snip,3500.0
,,LABORATORY,3541,QBC MALARIA CONCENTRATION AND FLUORESCENT STAINING,2000.0
,,LABORATORY,3542,Microscopy for TRYPANOSOMES,5000.0
,,LABORATORY,3543,Microscopy for LEISHMANIA,5000.0
,,LABORATORY,3544,Toxoplasma-IgM antibodies - [CSF],2500.0
,,LABORATORY,3545,Toxoplasma-IgM antibodies - [Serum],2500.0
,,LABORATORY,3546,Toxoplasma - IgM (Qualitative - [CSF],2500.0
,,LABORATORY,3547,Toxoplasma Avidity test - [Serum],5100.0
,,LABORATORY,3548,Toxoplasma - IgG (Qualitative) - [CSF],2500.0
,,LABORATORY,3549,MALARIA PARASITE (MP) RDT,2000.0
,,LABORATORY,3550,"Malaria Parasite Combo(Blood Film+ Antibody, IgG) [Blood]",2000.0
,,LABORATORY,3551,Malarial Parasite Thick and thin films - [Blood],2500.0
,,LABORATORY,3552,Cytology - [Body fluid],4000.0
,,LABORATORY,3553,Smear examination,2000.0
,,LABORATORY,3554,L.E CELLS,3000.0
,,LABORATORY,3555,FNAC - Cytological examination,4500.0
,,LABORATORY,3556,"Bone marrow aspiration, BMA (procedure + cytology)",12000.0
,,LABORATORY,3557,FNAC -Cytology examination and procedure,12500.0
,,LABORATORY,3558,PAP Smears for cytological examination only,8000.0
,,LABORATORY,3559,FNAC Procedure fee – (USS GUIDED),8000.0
,,LABORATORY,3560,ENDOMETRIAL BIOPSY,3000.0
,,LABORATORY,3561,Histology - Small Sample,8000.0
,,LABORATORY,3562,Histology - Medium Sample,10000.0
,,LABORATORY,3563,HISTOLOGY – Small sample requiring special stains,10000.0
,,LABORATORY,3564,Bone marrow biopsy (procedure only for the biopsy),15000.0
,,LABORATORY,3565,Histology - Large Sample,15000.0
,,LABORATORY,3566,Histology - Large & Complex sample,20000.0
,,LABORATORY,3567,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - BONE,45000.0
,,LABORATORY,3568,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - BREAST,45000.0
,,LABORATORY,3569,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - PROSTATE,45000.0
,,LABORATORY,3570,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - SKIN,45000.0
,,LABORATORY,3571,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY - TESTIS,45000.0
,,LABORATORY,3572,USS GUIDED CORE NEEDLE (TRU CUT) BIOPSY – SUPERFICIAL MASS,45000.0
,,LABORATORY,3573,"Immunohistochemistry – ER, PR, Her -",9000.0
,,LABORATORY,3574,Kras Immune Test,27475.0
,,LABORATORY,3575,"Acid Phosphatase, prostatic fraction",7000.0
,,LABORATORY,3576,"Acid Phosphatase, total",3500.0
,,LABORATORY,3577,"Acid phosphatase, total and prostatic fraction",8000.0
,,LABORATORY,3578,"Beta-2-microglobulin - [Urine, spot]",5000.0
,,LABORATORY,3579,Beta-2-Microglobulin [CSF],5000.0
,,LABORATORY,3580,Beta-2-Microglobulin CLIA - [Serum],14000.0
,,LABORATORY,3581,Beta-2-Microglobulin CLIA - [Urine Spot],14000.0
,,LABORATORY,3582,AFP-Alpha Feto Protein - [Serum],5500.0
,,LABORATORY,3583,CEA -Carcino Embryonic Antigen - [Body Fluid],3200.0
,,LABORATORY,3584,CEA -Carcino Embryonic Antigen - [Serum],3200.0
,,LABORATORY,3585,Free PSA (Prostate Specific Antigen-Free molecule) - [Serum],8000.0
,,LABORATORY,3586,LDH-Lactate Dehydrogenas]- [Any Body Fluid],5500.0
,,LABORATORY,3587,"PSA -Prostate specific antigen, total - [Serum]",12000.0
,,LABORATORY,3588,"CA 19-9 (G.IT, PANCREAS)",6500.0
,,LABORATORY,3589,"CA- 125 (Cancer Antigen-125), - [Serum]",6500.0
,,LABORATORY,3590,"CA- 15.3 (Cancer Antigen 15.3), - [Serum]",6500.0
,,LABORATORY,3591,CA- 19.9 (Cancer Antigen 19.9) - [Serum],6500.0
,,LABORATORY,3592,VMA,25000.0
,,LABORATORY,3593,"CEA (GIT, LUNG, BREAST cancer)",3000.0
,,LABORATORY,3594,DHEAS-DihydroepiAndrostenedione Sulphate,25000.0
,,LABORATORY,3595,DHEA -DihydroepiAndrostenedione ,8000.0
,,LABORATORY,3596,Unconjugated Estriol (E3) (Advised after 14 weeks of gestation) - [Serum],8000.0
,,LABORATORY,3597,"Unconjugated Estriol (E3) (Advised after 14 weeks of gestation) - [Urine, 24 hours]",8000.0
,,LABORATORY,3598,LH-Luteinizing Hormone - [Serum],7500.0
,,LABORATORY,3599,LH-Luteinizing Hormone - [Tissue],9000.0
,,LABORATORY,3600,PROGESTERONE (P4),7500.0
,,LABORATORY,3601,PROLACTIN,7500.0
,,LABORATORY,3602,ESTRIOL (E3),7500.0
,,LABORATORY,3603,FOLLICLE STIMULATING HORMONE (FSH),7500.0
,,LABORATORY,3604,Testosterone Free -[Serum],14000.0
,,LABORATORY,3605,Testosterone Total- [Serum],7500.0
,,LABORATORY,3606,E2 - Estradiol - [Serum],7500.0
,,LABORATORY,3607,HUMAN PLACENTAL LACTOGEN (Hpl),6000.0
,,LABORATORY,3608,"FETO-PLACENTAL (E3, HPL)",8000.0
,,LABORATORY,3609,"GALACTORRHEA-(FSH, LH, PRL, E2)",34500.0
,,LABORATORY,3610,Male Hormonal Profile: FSH-LH-Prolactin-Testosterone - [Serum],34500.0
,,LABORATORY,3611,"MENSTRUAL DISORDER (FSH, IH, PRL, T4)",34500.0
,,LABORATORY,3612,OVULATION PROFILE,39500.0
,,LABORATORY,3613,Anti mullerian hormone (AMH),10000.0
,,LABORATORY,3614,TORCH IgG & IgM,18000.0
,,LABORATORY,3615,Human Papillomavirus (HPV) DNA,25000.0
,,LABORATORY,3616,"CYTOMEGALOVIRUS (CMV) ANTIBODIES PANEL, IgG & IgM",5000.0
,,LABORATORY,3617,"Cytomegalovirus (CMV) Antibody, IgG",2500.0
,,LABORATORY,3618,"Cytomegalovirus (CMV) Antibody, IgM",2500.0
,,LABORATORY,3619,Measles (Rubeola) IgG Antibodies - [Serum],15000.0
,,LABORATORY,3620,Measles (Rubeola) IgM Antibodies (Serum),15000.0
,,LABORATORY,3621,Anti HAV - IgM Antibody to Hepatitis A Virus - [Serum],4200.0
,,LABORATORY,3622,Anti HAV-IgG Antibody to Hepatitis A Virus,10000.0
,,LABORATORY,3623,Anti HBcAg -IgM antibodies to Hepatitis B Core Ag - [Serum],4200.0
,,LABORATORY,3624,Anti HBcAg -Total antibodies to Hepatitis B Core Ag - [Serum],4200.0
,,LABORATORY,3625,Anti HBeAg -Antibodies to Hepatitis B envelope Antigen - [Serum],4200.0
,,LABORATORY,3626,Anti HBsAg -Total antibodies to Hepatitis B Surface Antigen (Quantitative),4200.0
,,LABORATORY,3627,Anti HCV -Total Anitibodies to Hepatitis C Virus - [Serum],9000.0
,,LABORATORY,3628,Anti HCV- Screening -[Serum],3000.0
,,LABORATORY,3629,CMV -Avidity test - [Serum],5000.0
,,LABORATORY,3630,Mumps IgG Antibodies - [Serum],2500.0
,,LABORATORY,3631,Mumps IgM Antibodies -[Serum],2500.0
,,LABORATORY,3632,Australia Antigen (HBsAg) - [Tissue],8000.0
,,LABORATORY,3633,Australia Antigen (HBsAg) (Spot) - [Serum],2500.0
,,LABORATORY,3634,"Australia Antigen (HBsAg), Screen - [Serum]",2500.0
,,LABORATORY,3635,Hepatitis C (HCV),3000.0
,,LABORATORY,3636,HIV 1 & 2 Screening - [Serum],2800.0
,,LABORATORY,3637,Rubella (German Measles) - IgG Antibodies - [CSF],4000.0
,,LABORATORY,3638,Rubella (German Measles) - IgM Antibodies - [CSF],4000.0
,,LABORATORY,3639,Rubella (German Measles) -IgG Antibodies - [Serum],4000.0
,,LABORATORY,3640,Rubella (German Measles) -IgM Antibodies - [CSF],4000.0
,,LABORATORY,3641,Rubella (German Measles) -IgM Antibodies - [Serum],4000.0
,,LABORATORY,3642,CMV-IgG Antibodies to Cyto Megalo Virus - [CSF],10000.0
,,LABORATORY,3643,CMV-IgG Antibodies to Cyto Megalo Virus - [Serum],10000.0
,,LABORATORY,3644,CMV-IgM Antibodies to Cyto Megalo Virus - [CSF],10000.0
,,LABORATORY,3645,CMV-IgM Antibodies to Cyto Megalo Virus - [Serum],10000.0
,,LABORATORY,3646,"HEPATITIS A PANEL, (Anti-HAV, IgG+ Anti- HAV IgM)",12000.0
,,LABORATORY,3647,"Hepatitis B Profile = HBsAg, Anti-HBsAg, Anti HBcAg -Total, Anti HBcAg -IgM, HBeAg, Anti-HBeAg",25000.0
,,LABORATORY,3648,Herpes Simplex 1 & 2 IgG,3000.0
,,LABORATORY,3649,Herpes Simplex 1 & 2 IgM,3000.0
,,LABORATORY,3650,TORCH IgG,9000.0
,,LABORATORY,3651,TORCH IgM,9000.0
,,LABORATORY,3652,Annual wellness check - Red Bery Lite Plan - Package fee,12500.0
,,LABORATORY,3653,Annual wellness check - Red Bery Mini Plan - Package fee,18000.0
,,LABORATORY,3654,Annual wellness check - Red Bery Plan - Package fee,22000.0
,,LABORATORY,3655,Annual wellness check - Alexandrite Plan - Package fee,27000.0
,,LABORATORY,3656,Annual wellness check - Diamond plan - Package fee,34500.0
,,LABORATORY,3657,Annual wellness check - Red Diamond plan - Package fee,50000.0
,,LABORATORY,3658,Annual wellness check - Emerald plan - Package fee,75000.0
,,LABORATORY,3659,Physical examination,3000.0
,,LABORATORY,3660,BMI Examination,2000.0
,,LABORATORY,3661,Blood pressure check,3000.0
,,LABORATORY,3662,Clotting profile,5000.0
,,DENTAL,3663,Acrylic crowning,16250.0
,,DENTAL,3664,Acrylic denture per unit,10000.0
,,DENTAL,3665,Amalgam dental filling,6250.0
,,DENTAL,3666,Bitewing xray,5625.0
,,DENTAL,3667,Cementation,4375.0
,,DENTAL,3668,Cephalometric x-ray,3750.0
,,DENTAL,3669,Composite dental filling,6250.0
,,DENTAL,3670,Deep scaling and root planing,15000.0
,,DENTAL,3671,Deep/sungingival curretage per quadrant,4500.0
,,DENTAL,3672,Dental consultation,2500.0
,,DENTAL,3673,Dental registration,1250.0
,,DENTAL,3674,Filling with local anaesthesia,18750.0
,,DENTAL,3675,Fissure sealant,6250.0
,,DENTAL,3676,Fluoride therapy,1250.0
,,DENTAL,3677,Full denture,56250.0
,,DENTAL,3678,Gingivectomy,9375.0
,,DENTAL,3679,Glass ionomer cement GIC dental filling,6250.0
,,DENTAL,3680,Impression taking,10000.0
,,DENTAL,3681,Incision and drainage,5000.0
,,DENTAL,3682,Operculectomy,9375.0
,,DENTAL,3683,Oral and maxillofacial surgeon consultation,18750.0
,,DENTAL,3684,Orthopantomogram OPG panoramic view X-ray,12500.0
,,DENTAL,3685,Partial denture first tooth,12500.0
,,DENTAL,3686,Partial denture subsequent teeth,7500.0
,,DENTAL,3687,Periapical xray,3125.0
